8.216000000000000000e+03 2.100000000000000000e+01
4.120000000000000000e+03 2.100000000000000000e+01
4.096000000000000000e+03 2.000000000000000000e+01
8.192000000000000000e+03 1.700000000000000000e+01
4.276224000000000000e+06 1.200000000000000000e+01
5.066752000000000000e+06 1.000000000000000000e+01
9.011200000000000000e+04 8.000000000000000000e+00
1.237600000000000000e+04 8.000000000000000000e+00
4.924000000000000000e+04 8.000000000000000000e+00
5.003904000000000000e+06 8.000000000000000000e+00
5.003256000000000000e+06 8.000000000000000000e+00
5.003192000000000000e+06 8.000000000000000000e+00
5.002616000000000000e+06 8.000000000000000000e+00
5.002232000000000000e+06 8.000000000000000000e+00
5.001216000000000000e+06 8.000000000000000000e+00
9.013600000000000000e+04 8.000000000000000000e+00
5.111800000000000000e+06 6.000000000000000000e+00
5.111784000000000000e+06 6.000000000000000000e+00
5.111768000000000000e+06 6.000000000000000000e+00
5.111760000000000000e+06 6.000000000000000000e+00
5.111752000000000000e+06 6.000000000000000000e+00
5.111744000000000000e+06 6.000000000000000000e+00
5.111736000000000000e+06 6.000000000000000000e+00
5.111728000000000000e+06 6.000000000000000000e+00
5.111720000000000000e+06 6.000000000000000000e+00
5.111792000000000000e+06 6.000000000000000000e+00
5.111704000000000000e+06 6.000000000000000000e+00
5.111696000000000000e+06 6.000000000000000000e+00
5.111688000000000000e+06 6.000000000000000000e+00
5.111672000000000000e+06 6.000000000000000000e+00
5.111664000000000000e+06 6.000000000000000000e+00
5.111656000000000000e+06 6.000000000000000000e+00
5.111648000000000000e+06 6.000000000000000000e+00
5.111640000000000000e+06 6.000000000000000000e+00
5.111624000000000000e+06 6.000000000000000000e+00
5.111608000000000000e+06 6.000000000000000000e+00
5.111600000000000000e+06 6.000000000000000000e+00
5.111592000000000000e+06 6.000000000000000000e+00
5.068080000000000000e+06 6.000000000000000000e+00
5.111584000000000000e+06 6.000000000000000000e+00
5.067200000000000000e+06 6.000000000000000000e+00
5.111568000000000000e+06 6.000000000000000000e+00
5.111560000000000000e+06 6.000000000000000000e+00
5.111552000000000000e+06 6.000000000000000000e+00
5.085504000000000000e+06 6.000000000000000000e+00
5.068072000000000000e+06 6.000000000000000000e+00
5.111536000000000000e+06 6.000000000000000000e+00
5.111528000000000000e+06 6.000000000000000000e+00
5.111512000000000000e+06 6.000000000000000000e+00
5.111504000000000000e+06 6.000000000000000000e+00
5.109072000000000000e+06 6.000000000000000000e+00
5.111496000000000000e+06 6.000000000000000000e+00
5.068064000000000000e+06 6.000000000000000000e+00
5.111488000000000000e+06 6.000000000000000000e+00
5.111480000000000000e+06 6.000000000000000000e+00
5.111472000000000000e+06 6.000000000000000000e+00
5.111464000000000000e+06 6.000000000000000000e+00
5.111456000000000000e+06 6.000000000000000000e+00
5.111448000000000000e+06 6.000000000000000000e+00
5.102112000000000000e+06 6.000000000000000000e+00
5.001728000000000000e+06 6.000000000000000000e+00
5.111440000000000000e+06 6.000000000000000000e+00
5.071560000000000000e+06 6.000000000000000000e+00
5.111432000000000000e+06 6.000000000000000000e+00
5.111424000000000000e+06 6.000000000000000000e+00
5.111408000000000000e+06 6.000000000000000000e+00
5.111400000000000000e+06 6.000000000000000000e+00
4.277216000000000000e+06 6.000000000000000000e+00
5.111392000000000000e+06 6.000000000000000000e+00
5.094232000000000000e+06 6.000000000000000000e+00
5.111384000000000000e+06 6.000000000000000000e+00
5.111376000000000000e+06 6.000000000000000000e+00
5.111360000000000000e+06 6.000000000000000000e+00
5.117800000000000000e+06 6.000000000000000000e+00
5.111344000000000000e+06 6.000000000000000000e+00
5.097744000000000000e+06 6.000000000000000000e+00
5.111336000000000000e+06 6.000000000000000000e+00
5.111320000000000000e+06 6.000000000000000000e+00
5.111312000000000000e+06 6.000000000000000000e+00
5.075920000000000000e+06 6.000000000000000000e+00
5.068032000000000000e+06 6.000000000000000000e+00
5.111296000000000000e+06 6.000000000000000000e+00
5.111288000000000000e+06 6.000000000000000000e+00
5.079392000000000000e+06 6.000000000000000000e+00
5.111280000000000000e+06 6.000000000000000000e+00
5.111272000000000000e+06 6.000000000000000000e+00
5.111264000000000000e+06 6.000000000000000000e+00
5.111256000000000000e+06 6.000000000000000000e+00
5.111240000000000000e+06 6.000000000000000000e+00
