8.192000000000000000e+03 1.600000000000000000e+01
4.096000000000000000e+03 1.500000000000000000e+01
8.216000000000000000e+03 1.500000000000000000e+01
4.120000000000000000e+03 1.200000000000000000e+01
1.237600000000000000e+04 1.200000000000000000e+01
4.924000000000000000e+04 1.000000000000000000e+01
5.009408000000000000e+06 8.000000000000000000e+00
9.013600000000000000e+04 8.000000000000000000e+00
8.604000000000000000e+04 8.000000000000000000e+00
5.029464000000000000e+06 6.000000000000000000e+00
8.718400000000000000e+04 6.000000000000000000e+00
8.699200000000000000e+04 6.000000000000000000e+00
8.693600000000000000e+04 6.000000000000000000e+00
8.688800000000000000e+04 6.000000000000000000e+00
8.674400000000000000e+04 6.000000000000000000e+00
8.713600000000000000e+04 6.000000000000000000e+00
8.660000000000000000e+04 6.000000000000000000e+00
8.648800000000000000e+04 6.000000000000000000e+00
8.647200000000000000e+04 6.000000000000000000e+00
5.028728000000000000e+06 6.000000000000000000e+00
8.708000000000000000e+04 6.000000000000000000e+00
8.611200000000000000e+04 6.000000000000000000e+00
8.610400000000000000e+04 6.000000000000000000e+00
8.703200000000000000e+04 6.000000000000000000e+00
5.028704000000000000e+06 6.000000000000000000e+00
9.128800000000000000e+04 6.000000000000000000e+00
9.127200000000000000e+04 6.000000000000000000e+00
8.681600000000000000e+04 6.000000000000000000e+00
5.087920000000000000e+05 6.000000000000000000e+00
9.112800000000000000e+04 6.000000000000000000e+00
8.664000000000000000e+04 6.000000000000000000e+00
5.080056000000000000e+06 6.000000000000000000e+00
9.058400000000000000e+04 6.000000000000000000e+00
8.606400000000000000e+04 6.000000000000000000e+00
9.145600000000000000e+04 6.000000000000000000e+00
9.144000000000000000e+04 6.000000000000000000e+00
9.125600000000000000e+04 6.000000000000000000e+00
9.118400000000000000e+04 6.000000000000000000e+00
9.117600000000000000e+04 6.000000000000000000e+00
9.116800000000000000e+04 6.000000000000000000e+00
9.115200000000000000e+04 6.000000000000000000e+00
9.110400000000000000e+04 6.000000000000000000e+00
9.109600000000000000e+04 6.000000000000000000e+00
9.108800000000000000e+04 6.000000000000000000e+00
9.105600000000000000e+04 6.000000000000000000e+00
9.104800000000000000e+04 6.000000000000000000e+00
9.104000000000000000e+04 6.000000000000000000e+00
9.103200000000000000e+04 6.000000000000000000e+00
9.101600000000000000e+04 6.000000000000000000e+00
9.098400000000000000e+04 6.000000000000000000e+00
9.096800000000000000e+04 6.000000000000000000e+00
9.095200000000000000e+04 6.000000000000000000e+00
9.094400000000000000e+04 6.000000000000000000e+00
5.004768000000000000e+06 6.000000000000000000e+00
9.092000000000000000e+04 6.000000000000000000e+00
9.091200000000000000e+04 6.000000000000000000e+00
9.084000000000000000e+04 6.000000000000000000e+00
9.080800000000000000e+04 6.000000000000000000e+00
9.079200000000000000e+04 6.000000000000000000e+00
9.077600000000000000e+04 6.000000000000000000e+00
9.076800000000000000e+04 6.000000000000000000e+00
9.076000000000000000e+04 6.000000000000000000e+00
9.073600000000000000e+04 6.000000000000000000e+00
9.067200000000000000e+04 6.000000000000000000e+00
9.061600000000000000e+04 6.000000000000000000e+00
9.056800000000000000e+04 6.000000000000000000e+00
9.053600000000000000e+04 6.000000000000000000e+00
9.052800000000000000e+04 6.000000000000000000e+00
9.025600000000000000e+04 6.000000000000000000e+00
9.023200000000000000e+04 6.000000000000000000e+00
9.021600000000000000e+04 6.000000000000000000e+00
9.019200000000000000e+04 6.000000000000000000e+00
9.016800000000000000e+04 6.000000000000000000e+00
5.083120000000000000e+06 6.000000000000000000e+00
9.020800000000000000e+04 6.000000000000000000e+00
8.730400000000000000e+04 6.000000000000000000e+00
8.708800000000000000e+04 6.000000000000000000e+00
8.707200000000000000e+04 6.000000000000000000e+00
8.705600000000000000e+04 6.000000000000000000e+00
8.704800000000000000e+04 6.000000000000000000e+00
8.700800000000000000e+04 6.000000000000000000e+00
8.700000000000000000e+04 6.000000000000000000e+00
8.696000000000000000e+04 6.000000000000000000e+00
8.695200000000000000e+04 6.000000000000000000e+00
8.694400000000000000e+04 6.000000000000000000e+00
8.692000000000000000e+04 6.000000000000000000e+00
8.691200000000000000e+04 6.000000000000000000e+00
8.689600000000000000e+04 6.000000000000000000e+00
8.687200000000000000e+04 6.000000000000000000e+00
8.686400000000000000e+04 6.000000000000000000e+00
8.685600000000000000e+04 6.000000000000000000e+00
8.684800000000000000e+04 6.000000000000000000e+00
8.682400000000000000e+04 6.000000000000000000e+00
8.678400000000000000e+04 6.000000000000000000e+00
8.677600000000000000e+04 6.000000000000000000e+00
8.671200000000000000e+04 6.000000000000000000e+00
8.669600000000000000e+04 6.000000000000000000e+00
8.668000000000000000e+04 6.000000000000000000e+00
8.667200000000000000e+04 6.000000000000000000e+00
8.666400000000000000e+04 6.000000000000000000e+00
8.657600000000000000e+04 6.000000000000000000e+00
8.656800000000000000e+04 6.000000000000000000e+00
8.652000000000000000e+04 6.000000000000000000e+00
8.646400000000000000e+04 6.000000000000000000e+00
8.644000000000000000e+04 6.000000000000000000e+00
8.643200000000000000e+04 6.000000000000000000e+00
8.616000000000000000e+04 6.000000000000000000e+00
8.613600000000000000e+04 6.000000000000000000e+00
8.612000000000000000e+04 6.000000000000000000e+00
8.609600000000000000e+04 6.000000000000000000e+00
8.607200000000000000e+04 6.000000000000000000e+00
5.081080000000000000e+06 6.000000000000000000e+00
5.025912000000000000e+06 6.000000000000000000e+00
5.012680000000000000e+06 6.000000000000000000e+00
5.079040000000000000e+06 6.000000000000000000e+00
5.029200000000000000e+06 6.000000000000000000e+00
5.029856000000000000e+06 6.000000000000000000e+00
5.029832000000000000e+06 6.000000000000000000e+00
5.029824000000000000e+06 6.000000000000000000e+00
5.029768000000000000e+06 6.000000000000000000e+00
5.029728000000000000e+06 6.000000000000000000e+00
5.082096000000000000e+06 6.000000000000000000e+00
5.029688000000000000e+06 6.000000000000000000e+00
5.011328000000000000e+06 6.000000000000000000e+00
5.029632000000000000e+06 6.000000000000000000e+00
5.029184000000000000e+06 6.000000000000000000e+00
5.029592000000000000e+06 6.000000000000000000e+00
5.029584000000000000e+06 6.000000000000000000e+00
5.029576000000000000e+06 6.000000000000000000e+00
5.029568000000000000e+06 6.000000000000000000e+00
5.029784000000000000e+06 6.000000000000000000e+00
5.029776000000000000e+06 6.000000000000000000e+00
5.029560000000000000e+06 6.000000000000000000e+00
5.029760000000000000e+06 6.000000000000000000e+00
5.029720000000000000e+06 6.000000000000000000e+00
5.029680000000000000e+06 6.000000000000000000e+00
5.029672000000000000e+06 6.000000000000000000e+00
5.029664000000000000e+06 6.000000000000000000e+00
5.029656000000000000e+06 6.000000000000000000e+00
5.029648000000000000e+06 6.000000000000000000e+00
5.029640000000000000e+06 6.000000000000000000e+00
5.029528000000000000e+06 6.000000000000000000e+00
5.029520000000000000e+06 6.000000000000000000e+00
5.029504000000000000e+06 6.000000000000000000e+00
5.029496000000000000e+06 6.000000000000000000e+00
5.029488000000000000e+06 6.000000000000000000e+00
5.029480000000000000e+06 6.000000000000000000e+00
5.029472000000000000e+06 6.000000000000000000e+00
5.029440000000000000e+06 6.000000000000000000e+00
5.029432000000000000e+06 6.000000000000000000e+00
5.029424000000000000e+06 6.000000000000000000e+00
5.029392000000000000e+06 6.000000000000000000e+00
5.029376000000000000e+06 6.000000000000000000e+00
5.029360000000000000e+06 6.000000000000000000e+00
5.029352000000000000e+06 6.000000000000000000e+00
5.029344000000000000e+06 6.000000000000000000e+00
5.029320000000000000e+06 6.000000000000000000e+00
5.029296000000000000e+06 6.000000000000000000e+00
5.029288000000000000e+06 6.000000000000000000e+00
5.029272000000000000e+06 6.000000000000000000e+00
5.029264000000000000e+06 6.000000000000000000e+00
5.029240000000000000e+06 6.000000000000000000e+00
5.029232000000000000e+06 6.000000000000000000e+00
5.029216000000000000e+06 6.000000000000000000e+00
5.029208000000000000e+06 6.000000000000000000e+00
5.029176000000000000e+06 6.000000000000000000e+00
5.029168000000000000e+06 6.000000000000000000e+00
5.029160000000000000e+06 6.000000000000000000e+00
5.029152000000000000e+06 6.000000000000000000e+00
5.029136000000000000e+06 6.000000000000000000e+00
5.029128000000000000e+06 6.000000000000000000e+00
5.029120000000000000e+06 6.000000000000000000e+00
5.029104000000000000e+06 6.000000000000000000e+00
5.029096000000000000e+06 6.000000000000000000e+00
5.029080000000000000e+06 6.000000000000000000e+00
5.029072000000000000e+06 6.000000000000000000e+00
5.029064000000000000e+06 6.000000000000000000e+00
5.029536000000000000e+06 6.000000000000000000e+00
5.029048000000000000e+06 6.000000000000000000e+00
5.029032000000000000e+06 6.000000000000000000e+00
5.029024000000000000e+06 6.000000000000000000e+00
5.028952000000000000e+06 6.000000000000000000e+00
5.028944000000000000e+06 6.000000000000000000e+00
5.028928000000000000e+06 6.000000000000000000e+00
5.028864000000000000e+06 6.000000000000000000e+00
5.028856000000000000e+06 6.000000000000000000e+00
5.028848000000000000e+06 6.000000000000000000e+00
5.028824000000000000e+06 6.000000000000000000e+00
